variant,instance,run,seed,fitness,deterministic_makespan,final_robust_stdev,final_R,function_evaluations,raw_function_evaluations,runtime_s,generations
hpo_no_rl,2a_Hurink_sdata_40_workers.fjs,9,1008,3383.429222483871,1585.0,42.3665148453964,2.1346556608731047,2613240,4549992,129600.31558966637,40542
hpo_no_rl,2a_Hurink_sdata_40_workers.fjs,10,1009,3601.857987341191,1693.0,40.380562291488594,2.1275002878565807,2600244,3789276,129600.2562520504,45669
hpo_no_rl,2a_Hurink_sdata_54_workers.fjs,1,1000,17842.517411734516,8521.0,314.5962239401968,2.093946416117183,1922040,4999992,129601.25301289558,83692
hpo_no_rl,2a_Hurink_sdata_54_workers.fjs,2,1001,17930.619994258326,8473.0,432.84790524661406,2.116206773782406,4490472,4999992,129600.28154683113,83397
hpo_no_rl,2a_Hurink_sdata_54_workers.fjs,3,1002,18401.584294537857,8644.0,318.34874025548737,2.1288274287989193,4030788,4999992,129600.34978461266,82448
hpo_no_rl,2a_Hurink_sdata_54_workers.fjs,4,1003,19150.90245514131,9099.0,351.2664777071596,2.104726063868701,2811684,4999992,129601.17784047127,75198
hpo_no_rl,2a_Hurink_sdata_54_workers.fjs,5,1004,19069.431174418347,9101.0,297.1602503451446,2.0953116332730852,4560636,4999992,129600.74291968346,76824
hpo_no_rl,2a_Hurink_sdata_54_workers.fjs,6,1005,19346.41123777585,9170.0,287.52097469928174,2.109750407609144,4658880,4999992,129601.18333601952,80525
hpo_no_rl,2a_Hurink_sdata_54_workers.fjs,7,1006,19203.184865833206,9123.0,441.60054848773575,2.104919967755476,4410408,4999992,129600.2162489891,76705
hpo_no_rl,2a_Hurink_sdata_54_workers.fjs,8,1007,19230.93486024412,9153.0,254.4963166716902,2.101052645061086,2384100,4999992,129600.51749277115,75381
hpo_no_rl,2a_Hurink_sdata_54_workers.fjs,9,1008,19265.669763076745,9228.0,406.9891398072734,2.087740546497263,2005416,4999992,129600.0012588501,77796
hpo_no_rl,2a_Hurink_sdata_54_workers.fjs,10,1009,19694.23711387975,9387.0,328.79140547891245,2.098033143057393,4401756,4999992,129601.24599981308,76996
hpo_no_rl,2a_Hurink_sdata_61_workers.fjs,1,1000,1989.2588610191824,946.0,26.453544121942315,2.1028106353268314,2555712,4999992,129601.11089277267,67264
hpo_no_rl,2a_Hurink_sdata_61_workers.fjs,2,1001,1987.1790073642176,937.0,36.258656779366746,2.1207886951592503,1920000,4999992,129600.52851438522,67716
hpo_no_rl,2a_Hurink_sdata_61_workers.fjs,3,1002,1998.2850028936034,947.0,34.65908857076225,2.1101214391695917,2443956,4999992,129600.05636787415,73110
hpo_no_rl,2a_Hurink_sdata_61_workers.fjs,4,1003,2097.191234902956,987.0,34.85443923084712,2.1248138144913433,3837636,4999992,129600.66137051582,70940
hpo_no_rl,2a_Hurink_sdata_61_workers.fjs,5,1004,2091.2274529215074,997.0,25.597993279490648,2.0975200129603886,3637080,4999992,129600.51082444191,66808
hpo_no_rl,2a_Hurink_sdata_61_workers.fjs,6,1005,1949.5924310508174,923.0,24.144076581246225,2.1122344865122615,2022948,4999992,129600.83961248398,69478
hpo_no_rl,2a_Hurink_sdata_61_workers.fjs,7,1006,1956.6941850990115,926.0,33.71096452084208,2.113060675052928,501936,4999992,129601.49851036072,66862
hpo_no_rl,2a_Hurink_sdata_61_workers.fjs,8,1007,2160.3956316521035,1020.0,25.504486199339834,2.1180349329922583,675636,4999992,129601.01984477043,66932
hpo_no_rl,2a_Hurink_sdata_61_workers.fjs,9,1008,1999.4396993180746,942.0,43.912233048271624,2.1225474515053873,513804,4999992,129600.49586486816,68890
hpo_no_rl,2a_Hurink_sdata_61_workers.fjs,10,1009,2021.5051492094503,954.0,28.262031821731135,2.11897814382542,968916,4999992,129600.17095351219,66445
hpo_no_rl,2a_Hurink_sdata_63_workers.fjs,1,1000,889.7136408079318,421.0,15.026534830229473,2.1133340636767977,2559384,4999992,129600.52537798882,66525
hpo_no_rl,2a_Hurink_sdata_63_workers.fjs,2,1001,916.520537961095,432.0,14.233874567452782,2.1215753193543865,2466012,4999992,129601.03819131851,67806
hpo_no_rl,2a_Hurink_sdata_63_workers.fjs,3,1002,898.3138889051183,422.0,15.017113465177902,2.1287058978794273,4707312,4999992,129600.99887490273,71200
hpo_no_rl,2a_Hurink_sdata_63_workers.fjs,4,1003,849.7241331488033,401.0,15.770014177051333,2.1190128008698337,4879332,4999992,129600.3465847969,68131
